18.226.187.60 bot - "2024-12-27 00:01:05" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/82 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
57.141.3.25 bot - "2024-12-27 16:09:51" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/download/366/144/1489 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
196.247.145.229 - - "2024-12-27 16:10:44" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/issue/view/24 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"
114.10.99.21 - - "2024-12-27 16:12:22" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/132/69/733 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.162 bot - "2024-12-27 16:13:25" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/759/359/3085 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
182.2.165.26 - - "2024-12-27 16:13:46" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/48 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
182.2.166.219 - - "2024-12-27 16:13:57" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/48/31/177 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
57.141.3.1 bot - "2024-12-27 16:17:49" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/345 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.161 bot - "2024-12-27 16:24:36" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/431/222/2023 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
57.141.3.16 bot - "2024-12-27 16:25:54" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/641/265/2614 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.162 bot - "2024-12-27 16:26:17" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/55/34/180 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
103.94.190.24 - - "2024-12-27 16:26:56" https://ejournal.univ-tridinanti.ac.id/index.php/infolek/article/view/742 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.163 bot - "2024-12-27 16:27:41" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/download/202/149/1533 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 16:30:25" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/438/219/2019 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 16:30:57" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/download/397/193/1937 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.162 bot - "2024-12-27 16:34:20" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/587 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 16:39:43" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/200 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 16:39:44" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/200 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.186.4.182 - - "2024-12-27 16:45:21" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/view/681 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.162 bot - "2024-12-27 16:45:29" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/753/352/3048 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
57.141.3.9 bot - "2024-12-27 16:48:43" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/issue/view/19 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.3.16 bot - "2024-12-27 16:49:06" https://ejournal.univ-tridinanti.ac.id/index.php/trisepa/issue/view/49 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.163 bot - "2024-12-27 16:52:35" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/425/256/2577 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
114.10.157.93 - - "2024-12-27 16:55:50" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/82 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
114.10.157.93 - - "2024-12-27 16:56:10" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/82/60/643 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
114.10.157.93 - - "2024-12-27 16:56:13" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/82/60/643 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
66.249.79.161 bot - "2024-12-27 16:58:21" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/download/620/238/2464 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.162 bot - "2024-12-27 17:00:17" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/488 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
57.141.3.25 bot - "2024-12-27 17:00:40" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/25 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.161 bot - "2024-12-27 17:01:28" https://ejournal.univ-tridinanti.ac.id/index.php/trisepa/article/download/257/202/1967 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 17:01:57" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/issue/view/55 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
72.14.201.182 - - "2024-12-27 17:02:40" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/view/397 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
57.141.3.27 bot - "2024-12-27 17:15:43" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/view/402 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.163 bot - "2024-12-27 17:16:22" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/406 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 17:19:02" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/view/409 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 17:26:38" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/issue/view/46 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
185.181.122.187 bot - "2024-12-27 17:32:09" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/view/633 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://docs.perplexity.ai/docs/perplexity-bot)"
88.237.162.84 - - "2024-12-27 17:34:37" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/739 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
88.237.162.84 - - "2024-12-27 17:34:39" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/739 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
66.249.79.161 bot - "2024-12-27 17:36:21" https://ejournal.univ-tridinanti.ac.id/index.php/trisepa/issue/view/49 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.162 bot - "2024-12-27 17:39:15" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/download/420/176/1804 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.162 bot - "2024-12-27 17:40:13" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/372/172/1794 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 17:40:39" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/download/314/162/1697 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
88.237.162.84 - - "2024-12-27 17:42:04" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/739 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"
66.249.79.163 bot - "2024-12-27 17:43:59" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/issue/view/59 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
173.252.69.7 bot - "2024-12-27 17:44:40" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/836 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.163 bot - "2024-12-27 17:44:45" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/718/329/2935 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
57.141.3.7 bot - "2024-12-27 17:50:57" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/download/655/269/2643 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
87.250.224.29 bot - "2024-12-27 17:52:31" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/article/download/111/86/827 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
66.249.79.163 bot - "2024-12-27 18:01:01" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/article/view/397 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:01:18" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/issue/view/57 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:01:46" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
72.14.201.183 - - "2024-12-27 18:04:34" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/857 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.161 bot - "2024-12-27 18:06:00" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/issue/view/51 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:08:13" https://ejournal.univ-tridinanti.ac.id/index.php/TriAgro/issue/view/48 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
52.167.144.238 bot - "2024-12-27 18:09:12" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/642 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
72.14.201.176 - - "2024-12-27 18:09:27" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/view/124 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
103.253.24.56 - - "2024-12-27 18:09:41" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/124/87/835 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.161 bot - "2024-12-27 18:14:27" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/issue/view/61 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
72.14.201.144 - - "2024-12-27 18:17:15" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/203 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.161 bot - "2024-12-27 18:20:24" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/article/view/314 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
193.186.4.183 - - "2024-12-27 18:22:17" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/468 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
66.249.79.162 bot - "2024-12-27 18:24:27" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/article/download/446/211/1996 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.163 bot - "2024-12-27 18:24:30" https://ejournal.univ-tridinanti.ac.id/index.php/infolek/issue/view/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
57.141.3.18 bot - "2024-12-27 18:25:06" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/107 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
139.18.242.215 - - "2024-12-27 18:25:42" https://ejournal.univ-tridinanti.ac.id/index.php/kompetitif/index 200 "metha/0.3.14"
89.169.151.62 - - "2024-12-27 18:25:53" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/download/361/153/1570 200 "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:109.0) Gecko/20100101 Firefox/114.0"
89.169.151.62 - - "2024-12-27 18:25:56" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/download/686/273/2686 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/99.0.0.0"
89.169.151.62 - - "2024-12-27 18:25:59" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/756/356/3076 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/99.0.0.0"
89.169.151.62 - - "2024-12-27 18:26:02" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/751/350/3044 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/6.1.3035.75"
89.169.151.62 - - "2024-12-27 18:26:05" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/730/337/2980 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/99.0.0.0"
89.169.151.62 - - "2024-12-27 18:26:08" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/download/399/188/1925 200 "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0)"
57.141.3.23 bot - "2024-12-27 18:26:30" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/439/229/2057 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.3.30 bot - "2024-12-27 18:27:13" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/43/27/173 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
66.249.79.161 bot - "2024-12-27 18:27:49" https://ejournal.univ-tridinanti.ac.id/index.php/Jietri/article/download/650/248/2546 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:29:16" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/issue/view/50 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:30:14" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/issue/view/58 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:31:18" https://ejournal.univ-tridinanti.ac.id/index.php/trisepa/article/download/325/206/1977 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.161 bot - "2024-12-27 18:33:13" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/142/90/866 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.162 bot - "2024-12-27 18:36:29" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/63 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.163 bot - "2024-12-27 18:41:20" https://ejournal.univ-tridinanti.ac.id/index.php/trisepa/article/view/327 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
57.141.3.12 bot - "2024-12-27 18:46:17" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/article/download/803/372/3199 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.3.28 bot - "2024-12-27 18:59:29" https://ejournal.univ-tridinanti.ac.id/index.php/Didascein/article/view/748 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.3.4 bot - "2024-12-27 19:02:02" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/431/222/2023 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
57.141.3.18 bot - "2024-12-27 19:04:21" https://ejournal.univ-tridinanti.ac.id/index.php/Desiminasi/issue/view/39 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
89.169.151.62 - - "2024-12-27 19:05:32" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/index 200 "Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
89.169.151.62 - - "2024-12-27 19:08:31" https://ejournal.univ-tridinanti.ac.id/index.php/ratri/issue/view/28 200 "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/6.1.3035.75"
185.182.235.96 bot - "2024-12-27 19:11:04" https://ejournal.univ-tridinanti.ac.id/index.php/Didactique/article/download/439/229/2057 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://docs.perplexity.ai/docs/perplexity-bot)"
89.169.151.62 - - "2024-12-27 19:11:25" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/6.1.3035.75"
89.169.151.62 - - "2024-12-27 19:13:07" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/928 200 "Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/114.0"
89.169.151.62 - - "2024-12-27 19:13:10" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/60 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/99.0.0.0"
89.169.151.62 - - "2024-12-27 19:13:13" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/8 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:13:16" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/43 200 "Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/114.0"
89.169.151.62 - - "2024-12-27 19:13:20" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/25 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/6.1.3035.75"
89.169.151.62 - - "2024-12-27 19:13:22" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/22 200 "Mozilla/5.0 (Windows NT 6.2; Trident/7.0; rv:11.0) like Gecko"
89.169.151.62 - - "2024-12-27 19:13:25" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/issue/view/26 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:14:03" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/174 200 "Mozilla/5.0 (Windows NT 10.0; Trident/7.0; rv:11.0) like Gecko"
89.169.151.62 - - "2024-12-27 19:14:12" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/202 200 "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/99.0.0.0"
89.169.151.62 - - "2024-12-27 19:14:14" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/201 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
89.169.151.62 - - "2024-12-27 19:14:16" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/173 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/6.1.3035.75"
89.169.151.62 - - "2024-12-27 19:14:19" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/437 200 "Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko"
89.169.151.62 - - "2024-12-27 19:14:27" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/view/219 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:14:46" https://ejournal.univ-tridinanti.ac.id/index.php/strategi/article/download/218/154/1576 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
89.169.151.62 - - "2024-12-27 19:17:07" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/issue/view/9 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:17:15" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/issue/view/34 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/23.5.0.2282 Yowser/2.5 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:17:41" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/399 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/113.0.1774.57"
89.169.151.62 - - "2024-12-27 19:17:48" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:17:52" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/625 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:18:06" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/issue/view/44 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/114.0"
89.169.151.62 - - "2024-12-27 19:18:09" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/667 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/23.5.0.2282 Yowser/2.5 Safari/537.36"
89.169.151.62 - - "2024-12-27 19:18:13" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/issue/view/57 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/6.1.3035.75"
89.169.151.62 - - "2024-12-27 19:18:51" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/934 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/113.0.1774.57"
89.169.151.62 - - "2024-12-27 19:19:12" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/894 200 "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0)"
89.169.151.62 - - "2024-12-27 19:19:15" https://ejournal.univ-tridinanti.ac.id/index.php/JEM/article/view/686 200 "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"
57.141.3.1 bot - "2024-12-27 19:19:18" https://ejournal.univ-tridinanti.ac.id/index.php/lateral/issue/view/41 200 "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
